Japanese,Chinese,Example_JP,Example_CN,Example_Furigana,Grammar_Notes,Audio_Path
終える,结束,仕事を終えて家に帰りました。,我做完了工作回家了。,<ruby>仕事<rt>しごと</rt></ruby>を<ruby>終えて<rt>おえて</rt></ruby><ruby>家<rt>いえ</rt></ruby>に<ruby>帰りました<rt>かえりました</rt></ruby>。,<ol><li>仕事（しごと）：工作、职业。</li><li>を：宾语助词，表示动作的对象。</li><li>終えて（おえて）：动词「終える」的て形，表示动作“结束”或“完成”后的状态，可接后续动作。</li><li>家（いえ）：家、住宅。</li><li>に：地点助词，表示动作的目的地（回到哪里）。</li><li>帰りました（かえりました）：动词「帰る」的敬体过去式，表示“回去了”。</li><li>语法点：“〜て、…”结构，表顺序，意思为“……之后，……”；“終える”多指自己主观地把事情做完，区别于“終わる”（自动词，事情自然结束）。</li></ol>,[sound:jlpt_vocabulary_in_sentence_終える.mp3]
大いに,非常、十分,彼の成功は大いに喜ばれた。,他的成功让人非常高兴。,<ruby>彼<rt>かれ</rt></ruby>の<ruby>成功<rt>せいこう</rt></ruby>は<ruby>大いに<rt>おおいに</rt></ruby><ruby>喜ばれた<rt>よろこばれた</rt></ruby>。,<ol><li>彼（かれ）：他，第三人称代词。</li><li>成功（せいこう）：成功，名词。</li><li>大いに（おおいに）：副词，表示“非常、十分”，用于修饰动词，表示程度高。</li><li>喜ばれた（よろこばれた）：是动词“喜ぶ（よろこぶ）”的被动形“喜ばれる”的过去式，意思是“被（大家）高兴地对待/感到高兴”。</li><li>本句句型为“〜は大いに〜された”，用于表达某事受到了极高的正面反应。</li></ol>,[sound:jlpt_vocabulary_in_sentence_大いに.mp3]
覆う,覆盖,雪が街全体を覆った。,雪覆盖了整个城市。,<ruby>雪<rt>ゆき</rt></ruby>が<ruby>街<rt>まち</rt></ruby><ruby>全体<rt>ぜんたい</rt></ruby>を<ruby>覆った<rt>おおった</rt></ruby>。,<ol><li>雪（ゆき）：名词，意思是“雪”。</li><li>が：格助词，表示主语，这里指“雪”。</li><li>街（まち）：名词，城市、街道。</li><li>全体（ぜんたい）：名词，整体、全部。与“街”组成固定搭配，意指“整个城市”。</li><li>を：宾格助词，表示动作的对象，这里是“街全体”。</li><li>覆った（おおった）：动词“覆う”（おおう）的过去式，表示“覆盖了”。“覆う”可用于具体覆盖（如布、雪），也可指抽象意义的覆盖。注意读音“おおう”，相关TTS偶有误读为“ふくう”或“くつがえる”，但正确用法应为“おおう”。</li><li>语法：日语中动词“た形”表示过去发生的动作或状态，这里用了“覆う”的た形“覆った”（おおった），表示“覆盖了”。</li></ol>,[sound:jlpt_vocabulary_in_sentence_覆う.mp3]
大家,大家，所有人,みんなで公園に行きました。,大家一起去了公园。,みんなで<ruby>公園<rt>こうえん</rt></ruby>に<ruby>行きました<rt>いきました</rt></ruby>。,<ol><li>みんな：意为“大家、所有人”，用于口语表达，包含自己和听话者在内的所有人。比「皆（みな）」更为口语化而亲切。</li><li>で：表示动作的主体为“大家”，用作共同行为时的助词。</li><li>公園（こうえん）：名词，意为“公园”。</li><li>に：表示动作的目的地。</li><li>行きました（いきました）：动词“行く（いく）”的过去敬体形式，意思是“去了”。</li></ol>,[sound:jlpt_vocabulary_in_sentence_大家.mp3]
丘,小山丘,公園の近くに小さな丘があります。,公园附近有一座小山丘。,<ruby>公園<rt>こうえん</rt></ruby>の<ruby>近く<rt>ちかく</rt></ruby>に<ruby>小さな<rt>ちいさな</rt></ruby><ruby>丘<rt>おか</rt></ruby>が<ruby>あります<rt>あります</rt></ruby>。,<ol><li>公園（こうえん）：意思是“公园”。</li><li>近く（ちかく）：表示“附近、近处”。后接助词“に”表示在某地附近。</li><li>小さな（ちいさな）：表示“小的”。修饰名词时要用“な”接续。</li><li>丘（おか）：意思是“小山丘”，指地势稍高的地方。</li><li>が：主语助词，表示主语。</li><li>あります：表示“有、存在”（无生命物品）。</li><li>「〇〇の近くに〇〇があります」：常用表达“在某地附近有某物”。</li><li>文化注释：日本很多地方都会有名字叫“〇〇丘”的小山，通常用于休闲或观景。</li></ol>,[sound:jlpt_vocabulary_in_sentence_丘.mp3]
沖,海上远处,船が沖に見えます。,可以看到船在海上远处。,<ruby>船<rt>ふね</rt></ruby>が<ruby>沖<rt>おき</rt></ruby>に<ruby>見えます<rt>みえます</rt></ruby>。,<ol><li>船（ふね）：船只。</li><li>が：表示主语，是助词。</li><li>沖（おき）：指海岸线以外、距离岸边较远的海面。常用于描述渔船、远景等。</li><li>に：表示动作发生的地点，是格助词。</li><li>見えます（みえます）：动词「見える」（看得见）的敬体形式，表示“能看到”，不是主动“去看”，而是指物体在视野内出现。外国人容易混淆「見る」（看）和「見える」。</li><li>文化补充：日本四面环海，常有「沖」这个概念，对应“离岸的海面”，如渔港常见指示牌「沖へ出るな」（不要驶向远海）。</li></ol>,[sound:jlpt_vocabulary_in_sentence_沖.mp3]
奥,深处，里头,部屋の奥に古い本があります。,房间深处有一本旧书。,<ruby>部屋<rt>へや</rt></ruby>の<ruby>奥<rt>おく</rt></ruby>に<ruby>古い<rt>ふるい</rt></ruby><ruby>本<rt>ほん</rt></ruby>が<ruby>あります<rt>あります</rt></ruby>。,<ol><li>部屋（へや）：房间。</li><li>奥（おく）：表示某处的深处、里头。常用于指物品或空间的最深位置。例如：押し入れの奥（壁橱深处）。</li><li>〜に：表示动作进行的地点，这里指“在……里”。</li><li>古い（ふるい）：旧的、老的。</li><li>本（ほん）：书。</li><li>〜があります：表示存在，被用于非生物。</li><li>本句语法结构为“场所+に+物+があります”，用于描述某物在某个地方。</li></ol>,[sound:jlpt_vocabulary_in_sentence_奥.mp3]
贈る,赠送,先生に花を贈る。,把花送给老师。,<ruby>先生<rt>せんせい</rt></ruby>に<ruby>花<rt>はな</rt></ruby>を<ruby>贈る<rt>おくる</rt></ruby>。,<ol><li>先生（せんせい）：老师。对学校教师或医生、律师等的尊称。</li><li>に：助词，表示动作的对象，相当于“给”。</li><li>花（はな）：花。</li><li>を：助词，表示动作的直接宾语，相当于“把……”。</li><li>贈る（おくる）：动词，意思是“赠送、送给”。与「送る（おくる）」不同，「贈る」多用于表达心意的赠送、礼物等无形或重要的物品；「送る」可指寄送、传送等物理意义。</li><li>この文型：“AにBを贈る”结构，表示“把B送给A”。</li></ol>,[sound:jlpt_vocabulary_in_sentence_贈る.mp3]
起こる,发生,昨日、大きな事故が起こりました。,昨天发生了一起重大事故。,<ruby>昨日<rt>きのう</rt></ruby>、<ruby>大きな<rt>おおきな</rt></ruby><ruby>事故<rt>じこ</rt></ruby><ruby>が<rt>が</rt></ruby><ruby>起こりました<rt>おこりました</rt></ruby>。,<ol><li>昨日（きのう）：表示“昨天”。</li><li>大きな：形容词，表示“大的”，修饰名词时用“大きな”。</li><li>事故（じこ）：名词，意为“事故、意外事件”。</li><li>が：主格助词，标记主语“事故”。</li><li>起こりました：动词“起こる”（发生）的敬体过去式，表示“发生了”。</li><li>「起こる」是自动词，表示事情、事件等自然而然地发生。“起きる”也有“发生”之意，但多指日常小事（如“早起きする”），而“起こる”用于较大的、突发的事情。</li></ol>,[sound:jlpt_vocabulary_in_sentence_起こる.mp3]
押える,按住，压住,彼はドアを押えて出て行った。,他按住门走了出去。,<ruby>彼<rt>かれ</rt></ruby>はドアを<ruby>押えて<rt>おさえて</rt></ruby><ruby>出て行った<rt>でていった</rt></ruby>。,<ol><li>彼（かれ）：指“他”。</li><li>は：助词，主语提示。</li><li>ドア：外来语，意为“门”。</li><li>を：宾格助词，标记宾语。</li><li>押えて（おさえて）：动词“押える”（压住、按住）的て形，表示动作的并列或前后顺序。</li><li>出て行った（でていった）：动词“出て行く”（出去）的过去式。“出る”为“出去”，“行く”为“去”，合起来为“出去”。</li><li>本句型：动词て形+他动，表达“做了某事再继续下一个动作”。</li><li>「押える」常用于描述用手按住物体以防移动或打开场合。例如按住门、按住伤口等。</li></ol>,[sound:jlpt_vocabulary_in_sentence_押える.mp3]
幼い,年幼、幼小,彼はまだ幼い子供です。,他还是个年幼的孩子。,<ruby>彼は<rt>かれは</rt></ruby>まだ<ruby>幼い<rt>おさない</rt></ruby><ruby>子供<rt>こども</rt></ruby>です。,<ol><li>彼（かれ）：他，指男性。</li><li>まだ：表示“仍然、还”，用于强调状态的持续。</li><li>幼い（おさない）：年幼、年纪小，多用于形容孩子，语气带有怜爱、关怀。</li><li>子供（こども）：孩子、小孩。复数形式和单数形式相同，实际意义靠语境判断。</li><li>です：礼貌句末助动词，使句子显得客气。</li><li>日语常以“です”结尾表达礼貌，与中文不同。</li></ol>,[sound:jlpt_vocabulary_in_sentence_幼い.mp3]
収める,收纳，获得,彼は賞品を見事に収めた。,他成功地获得了奖品。,<ruby>彼<rt>かれ</rt></ruby>は<ruby>賞品<rt>しょうひん</rt></ruby>を<ruby>見事に<rt>みごとに</rt></ruby><ruby>収めた<rt>おさめた</rt></ruby>。,<ol><li>彼（かれ）：他。人称代词，指男性。</li><li>賞品（しょうひん）：奖品。</li><li>見事に（みごとに）：出色地、漂亮地，表示做某事非常成功或美好。</li><li>収めた（おさめた）：「収める」的过去式，意思有收纳、取得、获得等。本句中表示“获得”。</li><li>语法点：「を」是助词，表示动作对象。「に」表示方式或程度。</li><li>相关文化：在日本，比赛获奖经常用「収める」来表达获得成果。</li></ol>,[sound:jlpt_vocabulary_in_sentence_収める.mp3]
納める,缴纳、收纳,税金を納めることは国民の義務です。,缴纳税金是国民的义务。,<ruby>税金<rt>ぜいきん</rt></ruby>を<ruby>納める<rt>おさめる</rt></ruby>ことは<ruby>国民<rt>こくみん</rt></ruby>の<ruby>義務<rt>ぎむ</rt></ruby>です。,<ol><li>税金（ぜいきん）：指“税收”，是日本日常生活与社会制度中常用词。</li><li>納める（おさめる）：常指“缴纳、上交”与“收纳、容纳”，此处含“缴纳（税金）”之意。也用于“収める”“治める”等汉字，含义不同，此处为“納”。</li><li>こと：表示内容、事情。</li><li>は：主题助词，提示主语。</li><li>国民（こくみん）：意为“国民、公民”。</li><li>義務（ぎむ）：指“义务、必须要做的事”。</li><li>です：礼貌句末表达。</li><li>语法：Aを納める，意为“缴纳A（如税金、会费等）”；为日常用语中的重要搭配。</li><li>文化背景：日本国民需依法按时纳税，这是社会管理的重要体制之一。</li></ol>,[sound:jlpt_vocabulary_in_sentence_納める.mp3]
